Temperature,Pressure,Radiation,Label
17.483570765056164,96.76240317977297,43.21505269512778,0
14.308678494144077,96.46585891616147,46.94500536946347,0
18.23844269050346,83.04356827369985,44.02618938954857,0
22.61514928204013,97.69909808298563,51.1041804694612,0
13.82923312638332,108.32829081821745,61.971785314619126,0
13.829315215254097,88.25767880923205,42.28957842858795,0
22.896064077536955,111.48482651050593,60.008204977684144,0
18.837173645764544,105.87774821084338,42.183279276531124,0
12.652628070325239,93.65766678028962,41.523727875031156,0
17.712800217929825,99.58470362662153,58.18594618343214,0
12.682911535937688,116.98321807641034,59.219363780076165,0
12.671351232148716,108.33547813505866,58.51409936762654,0
16.20981135783017,101.08783654898147,36.84202591781859,0
5.43359877671101,98.62316683039016,45.340490219279495,0
6.375410837434837,101.7660907045166,58.22988592003321,0
12.188562353795136,95.88236442057696,50.415418405638945,0
9.93584439832788,79.95250494280985,39.26307153802536,0
16.571236662976368,121.42177910534731,54.58317939125442,0
10.459879622393945,102.55324999199401,42.851927410085295,0
7.938481493323542,104.98147265122537,67.94524848392211,0
22.32824384460777,100.42092250123092,65.44841462418259,0
13.871118497567322,93.64883199275413,56.040974263555675,0
15.33764102343962,99.1407551905123,63.61006704769774,0
7.8762590689327165,85.00605237805689,50.64791350123381,0
12.278086377374088,123.77086498053305,57.654374943750156,0
15.55461294854933,88.65488001577604,64.77720295302075,0
9.245032112888486,90.6803371615282,52.45498681794313,0
16.87849009172836,96.597407956136,47.44812828485716,0
11.996806550405974,113.88075724852378,32.953780418228845,0
13.541531251033616,101.14508999262654,49.16866474278506,0
11.991466938853016,88.63864203969538,58.234231845623114,0
24.261390922544688,113.54338360757339,59.4563342756763,0
14.932513876310331,108.31000626785482,55.043650657184095,0
9.711445355220498,106.38434957216452,44.5870090503776,0
19.112724560515943,108.1573424117084,30.231784310524095,0
8.895781750144888,124.9436190058245,45.04784901995265,0
16.044317975023777,122.85094895036113,46.956551289460485,0
5.201649380601122,94.13284656996704,46.87071032809986,0
8.359069755507846,117.23884992811152,56.18556356977925,0
15.984306179345618,104.83168189758901,69.85676411014839,0
18.692332899977053,105.99095816137749,51.23529201841093,0
15.856841405949853,84.07729168356671,47.832682108435385,0
14.421758588058797,99.29614234611805,47.407781869959074,0
13.494481522053556,92.87176409663435,51.24384766907714,0
7.607390048162863,109.28058814893309,41.71706239651601,0
11.400778958026457,111.71080500402805,51.20198558746055,0
12.696806145201062,80.25513648983689,54.508123363318,0
20.285611131094576,100.7796513599573,52.09686063574488,0
16.71809144784231,112.21861504794252,54.575419340047816,0
6.18479922318633,99.13321037686555,54.33747609348535,0
16.620419846973974,108.29063645002364,32.28103317753556,0
13.074588597918417,104.51165467627084,56.368701583954035,0
11.615389998470206,104.41660231952626,43.28985154337546,0
18.05838144420434,98.28685021931703,39.04160836996042,0
20.154997612479754,88.8341919586429,38.95548172145004,0
19.656400595580994,89.78469852574972,54.33541610472529,0
10.803912383886807,108.09352514455317,47.77425072775147,0
13.453938120743928,101.19458255518883,33.18031216014589,0
16.65631715701782,99.61487755392776,54.78037815192283,0
19.877725635611796,96.76109957677647,35.603918692011725,0
12.60412881077355,97.94811154519249,51.398213585182106,0
14.071705116680914,111.46911794488139,52.38498925673054,0
9.468325129969859,97.64755918131974,58.85577081695045,0
9.018966879596647,87.58935286698431,67.81684786466852,0
19.062629111970992,108.43651775540174,36.35323674099458,0
21.781200142854114,98.95123336135283,49.475261439369504,0
14.63994939209833,101.31395865532777,47.236647049557824,0
20.01766448946012,117.0757830639951,54.33749685960962,0
16.80818012523817,100.79439442649493,52.15668770933618,0
11.774401226974378,103.89183673118725,46.4745375726338,0
16.80697802754207,89.21076508701674,45.590978113891445,0
22.690182832329846,98.8033054764904,38.83549144815952,0
14.820869804450242,107.09526045208601,59.87861582406509,0
22.82321827907003,85.44626266158758,54.592041815995294,0
1.9012744795512777,103.0084509311571,59.17768197795137,0
19.10951252187612,102.00791072644806,46.896038635244864,0
15.435235341190856,101.4128745558744,43.4316453130557,0
13.504963247670663,111.37158898658242,39.21684933370772,0
15.458803882677511,104.34438514848522,53.58917583740659,0
5.0621554269955364,115.78071898356444,39.60206775471765,0
13.90164056081244,91.06410484405964,68.4866306896655,0
16.78556285755873,102.35924567218348,36.9235741890656,0
22.38947022370758,101.84466786389947,52.73660119212502,0
12.408648908631763,90.3074550624492,65.66854707213787,0
10.957531985534061,110.56295002091346,55.99089759263809,0
12.491214782077318,124.24673305852818,51.75673712491779,0
19.57701058851037,100.82993925516169,40.31516353038104,0
16.643755548298422,106.05021088273767,36.182308114322964,0
12.351198981164806,101.84518475815327,57.70050108917586,0
17.56633716556678,93.86415330092824,65.06147240774946,0
15.485387746740201,82.79239722197984,45.61150009521828,0
19.843224952664446,93.94226516904635,38.60938492383649,0
11.489734530613237,87.08041619048268,25.418305694509815,0
13.361689267011158,118.04102078059118,40.19235156337462,0
13.039459234339212,99.84890306076761,48.8634315750096,0
7.682425259339407,97.5408067095283,65.99123240836734,0
16.48060138532288,109.89153824787806,56.73133692232969,0
16.305276360899448,89.78248897144113,53.05085404706753,0
15.025567283212304,93.33135961995447,45.99880338698869,0
13.827064333124266,101.68072269248621,44.16834282744044,0
7.923146289747929,111.2876899142348,64.05647597507964,0
12.896773386173205,106.01685045168789,52.0073854075839,0
13.286427417366152,103.48325142515883,28.97399308078978,0
10.988613653891905,101.78117735236016,43.264603521027574,0
14.193571441669954,105.00235855526775,41.417839682283734,0
17.020254284072692,103.01652905129255,44.537359908225355,0
24.43092950605265,90.70027725223065,55.629106602850854,0
15.872889064159194,101.46079221633151,48.925551182057504,0
16.28775195361382,90.26311341082247,49.23134592996338,0
14.627770421169163,101.81082542900823,63.13473161325237,0
5.406143923504793,96.19352058511758,43.03538910213312,0
14.867430622753915,126.39381622782861,68.6419952588735,0
15.301151049705132,100.60105616248288,43.28692408628914,0
27.31621056242643,86.95760433738411,50.89198196612571,0
14.038195176094387,99.65819789323075,47.18796404597233,0
16.507736711668063,106.19358745637888,51.23419133500961,0
14.826441151473784,117.73363946152523,54.44591995073129,0
9.156609811902339,95.10547600061281,54.338352400888766,0
20.714114072575104,85.17572025976361,42.4688266937942,0
18.759665163433873,109.16837011430981,38.77085322552429,0
18.955159735215233,87.19401294100349,75.03171790905711,0
10.453062726026305,96.63844558492515,45.160156603994466,0
22.013971554680495,98.42379514489006,56.992124386719865,0
7.990744686038596,100.30366546699892,33.923586894768036,0
17.934285469001352,107.89164457074335,47.203872800953235,0
25.952278129049894,94.16365717713612,48.72800616017557,0
10.047318374346558,98.26270747833239,54.72815069927832,0
12.16851135198614,100.85729647050611,22.77545859008061,0
15.498256825438206,102.49597957518787,51.661406130783305,0
12.482621729419003,101.97827174707923,38.50258544632107,0
7.246682844669337,105.3600577522258,53.24345711194924,0
15.342814874030136,109.43839509641737,39.63670803161837,0
9.688481431369475,104.92634115650968,41.44517304074419,0
17.36796215317591,105.53585523509219,47.26372389606732,0
10.402878828830985,85.17776833253522,39.476705303968046,0
22.749672025087698,101.5022769916568,45.24465553264645,0
11.083733538318814,105.79507548001608,38.06624231456685,0
13.389692418971622,108.2894119457045,31.668295483012724,0
19.067586086848348,94.07649225766205,60.179570524293595,0
8.845678417830225,94.40960725111356,37.039513071760716,0
16.137299673020646,95.25899324716401,48.21319112392016,0
21.53571377141214,106.36413899891343,57.52891081493785,0
6.962583827193862,111.33881054924208,43.85055897483957,0
15.923169292661521,96.92539892708399,41.74834100254462,0
16.299413971242117,110.07962313627048,52.262380886674215,0
18.90911435888655,102.23479809164594,61.17933822727152,0
8.81524644560959,99.75714222837564,38.30684734913531,0
8.397716934578618,98.88615770182031,48.49852167982561,0
17.60970782808449,108.46611364602157,32.67505405032672,0
16.48492336616593,104.2557781678707,46.0679899631781,0
16.252464251729382,123.75825427647638,50.34204684538076,0
16.732241047484877,92.47775357002676,41.453753582449345,0
11.599876392107547,106.18101702029976,45.430081661747685,0
16.161268485805017,95.70798990188487,35.917732316925495,0
16.465362366493405,92.30713013011356,50.770786113814935,0
11.42824290986816,100.89132862965027,60.556942488831496,0
24.328872555723784,102.37352479407036,39.028561302295365,0
17.36916460455894,130.18173555060093,43.77328233447617,0
9.043482513986756,99.15854184316798,55.02546246454182,0
18.28276804316915,89.69821270515317,62.12090719322736,0
10.126591648863393,103.73010717494385,35.068101877910685,0
18.93542301871226,80.25359962453632,48.312152625840504,0
20.79297789503702,100.08043217395735,52.83130822319525,0
10.896588408241447,101.1602528229516,48.97943609371152,0
19.81688064622161,108.94600382945211,25.23207933122913,0
17.06390463468249,110.73622249427846,55.01090009308772,0
19.11030079997245,95.96430381092283,65.19336351090644,0
24.483964913269737,99.49385985370067,51.16661751169504,0
13.773059419985648,93.33879169389328,39.68893946705737,0
11.231319178212551,89.71937445192306,44.86872753635717,0
10.552427851872384,104.09894779380635,67.69913067655594,0
10.920948575172808,88.264144514034,59.09962540860559,0
14.61449145292948,96.85373099428136,56.40026618384329,0
16.70575987408322,91.04826040100762,53.56412583534376,0
16.383453996650097,106.4968318629026,43.38862887809027,0
19.13591624518012,119.01430099266489,47.994288193442316,0
15.065009459389534,87.98412017196668,49.22077264321484,0
22.267670385786584,82.46981517102431,55.49574316064444,0
13.67671583381022,99.75113114649933,65.08918894266904,0
28.600845832948096,101.15697795957759,61.183381367931275,0
18.12833673882503,103.18659306757297,35.806156442039594,0
10.714212217918586,96.53679484765655,52.23994968901049,0
9.645537509694439,98.99360701174568,57.36763345167897,0
17.412362076215928,104.67510410540602,56.188603301446356,0
13.882686073370746,111.4043089264484,43.7076623661258,0
18.57000247046046,81.44951229681718,79.14109215768362,0
17.366188122867726,97.31060560968538,37.22915437668881,0
14.635855436715635,103.13808793941064,39.1681155333395,0
10.766031409657975,91.82023895389264,52.33595081261576,0
7.425763876570677,118.311696317673,71.16803054963853,0
12.767425239664895,94.64590119771263,41.63805149295829,0
19.28199397161736,100.58707312992718,47.34171634353008,0
16.07046872065102,106.56022096842291,60.77293673015693,0
8.77130610644006,95.08715211198106,49.82137845112266,0
15.86590462925591,82.53426952195582,46.65396145469704,0
16.926586898644185,96.71345473083467,55.6563290188672,0
10.580712818994336,111.2944055592704,52.725179902295935,0
15.76862552972764,97.63104873214861,60.30438785636791,0
15.29104359223,92.53565698541021,62.914688890653636,0
9.285148510846884,110.25672209502721,53.07003060005362,0
16.788936801741418,97.69225103976947,52.91732725378309,0
17.80392263184117,95.89839186349782,52.14110982286134,0
20.415256215876383,102.49456089663309,54.891305566492875,0
20.269010260174515,108.70750209618788,50.55170637871464,0
8.111653160214544,124.81713531732547,49.99391517677711,0
10.310874800424386,109.27236107657423,61.966271208272424,0
17.5751763360433,112.59839966388344,65.16116180355043,0
17.568929754561044,95.94033801012145,34.92447055366579,0
17.575238431530238,90.74131894030523,50.10021151740569,0
34.26365745327361,101.62331349619123,43.113055665547655,0
